x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32
0.5107788443565369,0.2637862265110016,-0.5750782489776611,0.9997132420539856,0.5258068442344666,0.24945701658725739,-0.5234752297401428,0.9994924068450928,0.5363767147064209,0.24987292289733887,-0.5244016051292419,0.9993417263031006,0.5469179153442383,0.25023189187049866,-0.524355411529541,0.9996055364608765,0.4999590218067169,0.24953655898571014,-0.5310339331626892,0.9996888637542725,0.49297359585762024,0.2499912828207016,-0.531953752040863,0.9996464252471924,0.4859621822834015,0.25043967366218567,-0.5325933694839478,0.9997798800468445,0.5574565529823303,0.25660276412963867,-0.23635995388031006,0.9995943307876587,0.47546374797821045,0.254959374666214,-0.26887476444244385,0.999337911605835,0.5277696251869202,0.28101542592048645,-0.4602796733379364,0.9993969202041626,0.49707624316215515,0.2817276120185852,-0.47510838508605957,0.9993515610694885,0.643144965171814,0.34181898832321167,-0.08118098974227905,0.9999164342880249,0.38255876302719116,0.34675127267837524,-0.12036597728729248,0.9998421669006348,0.6834036707878113,0.46728670597076416,0.004687670152634382,0.7882633805274963,0.3308563530445099,0.46804818511009216,-0.20606814324855804,0.7368007898330688,0.6811538934707642,0.5766852498054504,-0.21945935487747192,0.7562353014945984,0.3293328881263733,0.5778059363365173,-0.5209130048751831,0.7637344002723694,0.6861231327056885,0.6111357808113098,-0.27976304292678833,0.744547426700592,0.3313033878803253,0.6129454970359802,-0.6161496639251709,0.7401232719421387,0.6627925038337708,0.6084554195404053,-0.3560792803764343,0.740486741065979,0.34493717551231384,0.6091110110282898,-0.6691514849662781,0.7285953164100647,0.6521974802017212,0.5974905490875244,-0.2500818073749542,0.7144140005111694,0.3497328460216522,0.5966044068336487,-0.5508486032485962,0.7056992650032043,0.5936819314956665,0.5814622640609741,0.003545391373336315,0.9999229907989502,0.43549859523773193,0.5816604495048523,-0.00438666669651866,0.999923586845398,0.6162726283073425,0.7408962249755859,-0.03483717143535614,0.8378979563713074,0.4388023018836975,0.7441990971565247,-0.06293570250272751,0.8343436121940613,0.6196502447128296,0.8905509114265442,0.3820275664329529,0.7679286599159241,0.4245864748954773,0.89510178565979,0.33147597312927246,0.7764395475387573,0.6060399413108826,0.9025833010673523,0.40525954961776733,0.4371817708015442,0.44118013978004456,0.910588800907135,0.3588326573371887,0.5257297158241272,0.6187447309494019,0.960064709186554,0.11402981728315353,0.6916794776916504,0.39325711131095886,0.948013186454773,0.08990031480789185,0.7028349041938782
0.5106163024902344,0.2690771818161011,-0.7431543469429016,0.999718189239502,0.5261809229850769,0.2536936402320862,-0.6920489072799683,0.9994773864746094,0.5379982590675354,0.25393325090408325,-0.6929011940956116,0.9993364810943604,0.5482726693153381,0.2542164623737335,-0.6928128004074097,0.9995846748352051,0.49935534596443176,0.25446516275405884,-0.6936618685722351,0.9996786713600159,0.49159443378448486,0.2550532817840576,-0.6945812106132507,0.9996504187583923,0.48381268978118896,0.25552648305892944,-0.695248007774353,0.9997761845588684,0.5619741082191467,0.26045528054237366,-0.3912391662597656,0.9995828866958618,0.47502848505973816,0.26071396470069885,-0.3961189389228821,0.9993333220481873,0.5282719731330872,0.2848849296569824,-0.6229991912841797,0.9994292855262756,0.49697157740592957,0.2847099006175995,-0.6296730637550354,0.9993925094604492,0.6537594199180603,0.3478252589702606,-0.20170508325099945,0.9999207854270935,0.384519100189209,0.3539665937423706,-0.21237565577030182,0.9998511075973511,0.689216136932373,0.4739900529384613,-0.1054714098572731,0.8084418773651123,0.33600565791130066,0.4748282730579376,-0.25343605875968933,0.7620280385017395,0.6859740614891052,0.5812860131263733,-0.32852834463119507,0.7798720002174377,0.332038938999176,0.5860563516616821,-0.5729581713676453,0.7868457436561584,0.6935173869132996,0.6171219944953918,-0.3944230377674103,0.7688860297203064,0.3387860953807831,0.6191933751106262,-0.6747588515281677,0.7650828957557678,0.6692533493041992,0.6144548058509827,-0.4796314239501953,0.7653873562812805,0.35158318281173706,0.6161519289016724,-0.7379065155982971,0.7548079490661621,0.6589773893356323,0.6024831533432007,-0.3623749017715454,0.741509735584259,0.35013940930366516,0.6044219732284546,-0.6072117686271667,0.7338802814483643,0.6044843196868896,0.5841044783592224,0.0034173179883509874,0.9999247789382935,0.4487670063972473,0.5890663862228394,-0.004315240774303675,0.9999255537986755,0.6187477707862854,0.7430111169815063,-0.019192852079868317,0.8523657917976379,0.4556598961353302,0.7513588666915894,-0.05664527416229248,0.8489213585853577,0.6187582612037659,0.886783242225647,0.4540313184261322,0.7893726825714111,0.44688543677330017,0.8891595602035522,0.3797985017299652,0.7973565459251404,0.6067611575126648,0.8951566815376282,0.4810676872730255,0.47481200098991394,0.46891894936561584,0.9026029109954834,0.4098576307296753,0.5607014298439026,0.6129782199859619,0.9576440453529358,0.14803175628185272,0.7198644876480103,0.4241475462913513,0.9481238722801208,0.0984252542257309,0.7301636934280396
0.5125111937522888,0.26940733194351196,-0.6604598164558411,0.9997274279594421,0.5285868048667908,0.2547488212585449,-0.6126550436019897,0.9994704723358154,0.5411252379417419,0.2550620436668396,-0.6134368777275085,0.9993354678153992,0.5510081648826599,0.2554956078529358,-0.6133739352226257,0.9995698928833008,0.4993845522403717,0.25515487790107727,-0.6146355867385864,0.9996761083602905,0.49166667461395264,0.2555686831474304,-0.615539014339447,0.9996581673622131,0.48339447379112244,0.25578024983406067,-0.6161593794822693,0.9997767210006714,0.5648243427276611,0.2622833251953125,-0.32848799228668213,0.9995771050453186,0.4730418026447296,0.2611234486103058,-0.33583831787109375,0.9993439316749573,0.5328958630561829,0.28677040338516235,-0.5462930798530579,0.9994619488716125,0.4975399374961853,0.2872830927371979,-0.5535862445831299,0.9994341135025024,0.6527615189552307,0.34932956099510193,-0.15534207224845886,0.9999256730079651,0.3846484124660492,0.3561818301677704,-0.16332939267158508,0.9998615384101868,0.688054621219635,0.4728925824165344,-0.036759331822395325,0.8259679079055786,0.3400484323501587,0.4760078191757202,-0.19682973623275757,0.7842955589294434,0.6859942078590393,0.5814185738563538,-0.2143593579530716,0.8005306124687195,0.33637377619743347,0.5858915448188782,-0.48292022943496704,0.807455837726593,0.6939512491226196,0.6167669296264648,-0.2718763053417206,0.789820671081543,0.3427612781524658,0.6189576983451843,-0.5726005434989929,0.7872196435928345,0.6715102791786194,0.6153825521469116,-0.34777456521987915,0.786933958530426,0.35446226596832275,0.6180287003517151,-0.6317888498306274,0.7780967354774475,0.6605426073074341,0.6026932597160339,-0.24430352449417114,0.7648248076438904,0.35542288422584534,0.6065969467163086,-0.514329195022583,0.7588648796081543,0.6052390336990356,0.5848910212516785,0.0033025245647877455,0.9999266266822815,0.4554387331008911,0.586767315864563,-0.004242371767759323,0.9999276995658875,0.6172341704368591,0.7473953366279602,-0.024534428492188454,0.8638846278190613,0.4592481255531311,0.7506325840950012,-0.06651068478822708,0.8601174354553223,0.6238281726837158,0.8872638940811157,0.4085152745246887,0.8062275648117065,0.45265159010887146,0.8889978528022766,0.3215293288230896,0.8147296905517578,0.6180057525634766,0.893893837928772,0.43661731481552124,0.4946368634700775,0.4707213044166565,0.9006270170211792,0.3480747938156128,0.5816462635993958,0.6206308603286743,0.957394540309906,0.1380399465560913,0.7417609095573425,0.42853015661239624,0.949167013168335,0.05580957233905792,0.7523279786109924
0.513909637928009,0.27130141854286194,-0.731682300567627,0.9997443556785583,0.530113935470581,0.25528615713119507,-0.6850704550743103,0.9994925856590271,0.543049156665802,0.255545049905777,-0.6858572363853455,0.9993670582771301,0.5525721311569214,0.2557588219642639,-0.6857864260673523,0.9995837807655334,0.4994899034500122,0.25578194856643677,-0.6880815625190735,0.9996894598007202,0.4917832612991333,0.256102979183197,-0.688990592956543,0.9996768832206726,0.4832666516304016,0.2563532292842865,-0.6895855665206909,0.9997863173484802,0.5665474534034729,0.2614782154560089,-0.3957746922969818,0.9995949864387512,0.4723331034183502,0.2616153657436371,-0.40713828802108765,0.9993768930435181,0.5344974994659424,0.2870579957962036,-0.6147223711013794,0.9995025992393494,0.49807941913604736,0.287214457988739,-0.6232368350028992,0.9994798302650452,0.6523383855819702,0.34924471378326416,-0.20861342549324036,0.9999309778213501,0.3854128420352936,0.35704806447029114,-0.2165994644165039,0.9998716115951538,0.6903011798858643,0.4714517891407013,-0.11166203022003174,0.8423031568527222,0.34240996837615967,0.4769670069217682,-0.23443739116191864,0.8046103715896606,0.6860722303390503,0.5793339014053345,-0.32398805022239685,0.8195922374725342,0.3396231234073639,0.5843309760093689,-0.5138922333717346,0.8260977268218994,0.6917383074760437,0.6152763962745667,-0.3868737816810608,0.8093632459640503,0.3451403081417084,0.6171056628227234,-0.6046090126037598,0.807327926158905,0.669803261756897,0.6132684350013733,-0.4692031443119049,0.8069352507591248,0.35745733976364136,0.6166737079620361,-0.6664348840713501,0.7992249131202698,0.6594000458717346,0.601666271686554,-0.3565671145915985,0.7865691781044006,0.3564290404319763,0.6052958965301514,-0.5458170771598816,0.781551718711853,0.6035682559013367,0.5816611647605896,0.003097202628850937,0.9999285936355591,0.4555678963661194,0.5836989283561707,-0.004048724193125963,0.9999296069145203,0.6212165355682373,0.7464767694473267,-0.030219342559576035,0.8751315474510193,0.4621760845184326,0.7505325078964233,-0.08424486219882965,0.8713513612747192,0.619339108467102,0.8876733779907227,0.3697108328342438,0.8225459456443787,0.45387062430381775,0.8901793360710144,0.24195004999637604,0.8311228156089783,0.6122859716415405,0.896174430847168,0.3926841914653778,0.5178803205490112,0.47009629011154175,0.9031099677085876,0.2620468735694885,0.6050856709480286,0.6214113235473633,0.9571904540061951,0.09173747897148132,0.7631207704544067,0.4328785240650177,0.9496034979820251,-0.031441830098629,0.7736098170280457
0.5137743353843689,0.2714477479457855,-0.5394211411476135,0.9997431039810181,0.5303865671157837,0.2556770145893097,-0.4951867461204529,0.9994581937789917,0.543402373790741,0.25606217980384827,-0.49593544006347656,0.9993359446525574,0.553151547908783,0.25635114312171936,-0.4958900809288025,0.9995453357696533,0.49952444434165955,0.2555852234363556,-0.49601468443870544,0.9996700286865234,0.4912398159503937,0.25565800070762634,-0.49691513180732727,0.9996699094772339,0.482143759727478,0.25564542412757874,-0.49750739336013794,0.9997752904891968,0.567632257938385,0.2620028257369995,-0.23965583741664886,0.9995762705802917,0.4715937674045563,0.26098400354385376,-0.24226590991020203,0.999370276927948,0.5343309640884399,0.2874387502670288,-0.43698084354400635,0.999521017074585,0.4979341924190521,0.28736230731010437,-0.4428658187389374,0.9995076060295105,0.6513603329658508,0.34933945536613464,-0.10167448967695236,0.999934732913971,0.3841645419597626,0.35684680938720703,-0.09528101980686188,0.9998798370361328,0.6891909241676331,0.47087013721466064,-0.018216963857412338,0.856384813785553,0.34380772709846497,0.47832584381103516,-0.1332951933145523,0.8225156664848328,0.6848597526550293,0.5770675539970398,-0.23512475192546844,0.8363163471221924,0.3424965739250183,0.5855753421783447,-0.4056432545185089,0.8428857326507568,0.6924672722816467,0.6113429665565491,-0.3172459602355957,0.826427161693573,0.34621742367744446,0.6188445687294006,-0.4887128472328186,0.825516939163208,0.6719394326210022,0.6103572249412537,-0.3692580461502075,0.824467122554779,0.3596286177635193,0.6179825067520142,-0.5453444123268127,0.8183190226554871,0.6610615849494934,0.5995697379112244,-0.26237624883651733,0.8055855631828308,0.3591710329055786,0.6060256958007812,-0.43558287620544434,0.8020853400230408,0.6037020683288574,0.5818169116973877,0.0009127637604251504,0.9999290704727173,0.45719486474990845,0.5860708355903625,-0.0017607324989512563,0.9999299645423889,0.6186685562133789,0.7466717958450317,-0.033283282071352005,0.8841184973716736,0.4651551842689514,0.7502292990684509,-0.08773501962423325,0.8796329498291016,0.619694709777832,0.8884525895118713,0.3300657570362091,0.8359293937683105,0.45600247383117676,0.8897277116775513,0.239460751414299,0.8441590070724487,0.6125530004501343,0.897740364074707,0.35137948393821716,0.5326305031776428,0.4708251655101776,0.8991661071777344,0.261452853679657,0.6179064512252808,0.6231379508972168,0.9566019773483276,0.07698051631450653,0.7801121473312378,0.4384261965751648,0.9497479796409607,0.0003350582264829427,0.7900195717811584
0.5136370062828064,0.2719642221927643,-0.5622199177742004,0.9997425675392151,0.5299788117408752,0.25601354241371155,-0.5182235836982727,0.9994301199913025,0.5429675579071045,0.2564108371734619,-0.5189864635467529,0.9993109703063965,0.5528814196586609,0.2567146122455597,-0.5189481377601624,0.9995133280754089,0.49910175800323486,0.25579553842544556,-0.5183342695236206,0.9996535181999207,0.4903101623058319,0.2558284401893616,-0.5192282795906067,0.9996638894081116,0.48103824257850647,0.25581344962120056,-0.5198328495025635,0.9997653365135193,0.5683828592300415,0.26229289174079895,-0.2602611780166626,0.99956214427948,0.47058340907096863,0.2613782286643982,-0.2592795789241791,0.9993656873703003,0.5339792370796204,0.2878986597061157,-0.45872074365615845,0.9995378851890564,0.49797460436820984,0.28838780522346497,-0.463532418012619,0.9995319247245789,0.6523428559303284,0.3495576083660126,-0.12362281233072281,0.9999383687973022,0.3841836452484131,0.3566436171531677,-0.10611698776483536,0.9998873472213745,0.6898922920227051,0.4694485664367676,-0.04182101786136627,0.8691978454589844,0.34458500146865845,0.47900328040122986,-0.14581993222236633,0.8387917280197144,0.6850893497467041,0.5741211175918579,-0.21803785860538483,0.8515419363975525,0.3446921110153198,0.5864133238792419,-0.4222715198993683,0.8581104874610901,0.6893008351325989,0.6104121804237366,-0.2784571647644043,0.8420573472976685,0.3459695875644684,0.6193498969078064,-0.504677414894104,0.8420847058296204,0.669548749923706,0.609362006187439,-0.3456064760684967,0.8404873013496399,0.36037036776542664,0.6189965605735779,-0.5632645487785339,0.8356854319572449,0.659728467464447,0.5982135534286499,-0.24584327638149261,0.8229878544807434,0.3638738989830017,0.6072452664375305,-0.45297107100486755,0.8208109736442566,0.6057645082473755,0.581981897354126,-0.002883479930460453,0.9999301433563232,0.4589775502681732,0.5870874524116516,0.0021370677277445793,0.9999309778213501,0.6181439757347107,0.7461236715316772,-0.03980237990617752,0.8922224044799805,0.4637734293937683,0.7493428587913513,-0.10261218994855881,0.8876603841781616,0.620781421661377,0.8859533071517944,0.3529461920261383,0.8481692671775818,0.4587034583091736,0.8856949210166931,0.23694075644016266,0.8560391068458557,0.613739013671875,0.8930222392082214,0.37824854254722595,0.547608494758606,0.47303277254104614,0.8941901922225952,0.2628694772720337,0.6319085359573364,0.6152396202087402,0.9560216069221497,0.11866480857133865,0.7956157922744751,0.4388784170150757,0.9497203826904297,0.016861917451024055,0.8051002621650696
0.5135270357131958,0.2719087600708008,-0.6442447900772095,0.9997422099113464,0.5297677516937256,0.25603118538856506,-0.594268798828125,0.9994063377380371,0.5429738759994507,0.25655457377433777,-0.5950356125831604,0.9992879629135132,0.5527566075325012,0.25699466466903687,-0.5949729681015015,0.9994839429855347,0.4990996718406677,0.25560739636421204,-0.5958386063575745,0.9996394515037537,0.49030977487564087,0.2556191086769104,-0.596738874912262,0.9996594190597534,0.48114776611328125,0.2555607557296753,-0.597351610660553,0.9997579455375671,0.5682950615882874,0.2629416286945343,-0.30700674653053284,0.9995460510253906,0.47071483731269836,0.26120033860206604,-0.31283727288246155,0.9993583559989929,0.5338352918624878,0.28794416785240173,-0.5302395820617676,0.9995555877685547,0.4979669153690338,0.28850650787353516,-0.5370638966560364,0.9995562434196472,0.6521161794662476,0.34992438554763794,-0.13885164260864258,0.9999409914016724,0.3844289779663086,0.3564125895500183,-0.14528842270374298,0.9998940825462341,0.6928089261054993,0.4691632091999054,-0.0614202506840229,0.8804215788841248,0.34508073329925537,0.4760192632675171,-0.18745853006839752,0.8534547686576843,0.6834130883216858,0.5742099285125732,-0.27500566840171814,0.864777147769928,0.3460114896297455,0.5835192799568176,-0.49417006969451904,0.8717636466026306,0.6852661967277527,0.608787477016449,-0.3385176956653595,0.855408787727356,0.34286242723464966,0.6152010560035706,-0.5882567763328552,0.8568525910377502,0.6649308800697327,0.6070468425750732,-0.41493791341781616,0.8542462587356567,0.35892757773399353,0.614802896976471,-0.648928701877594,0.8511841297149658,0.6557393670082092,0.5968155264854431,-0.30568233132362366,0.8377114534378052,0.3667304813861847,0.604041337966919,-0.5263966917991638,0.8374530076980591,0.6050382852554321,0.5793777108192444,-0.0013291181530803442,0.9999309778213501,0.4585874378681183,0.5842376947402954,0.0006072330288589001,0.999932050704956,0.6170077919960022,0.7446320652961731,-0.057350825518369675,0.8998591899871826,0.4632428288459778,0.7479602098464966,-0.12683992087841034,0.8954411149024963,0.6214517951011658,0.884912371635437,0.35955169796943665,0.859432578086853,0.46048328280448914,0.8851099014282227,0.22594667971134186,0.8672997355461121,0.6128556728363037,0.8918133974075317,0.38511988520622253,0.56206876039505,0.4735976755619049,0.8945614099502563,0.2508021295070648,0.6459115743637085,0.617748498916626,0.9557393193244934,0.09419751167297363,0.8100201487541199,0.43811070919036865,0.949618935585022,-0.028017595410346985,0.8194226026535034
0.5134620070457458,0.2729802429676056,-0.5510300397872925,0.9997488260269165,0.5295550227165222,0.25699010491371155,-0.5002027750015259,0.9994067549705505,0.5426587462425232,0.2575899362564087,-0.5009239315986633,0.9992936849594116,0.5524436235427856,0.2581160366535187,-0.5008421540260315,0.9994797706604004,0.4989483952522278,0.25632616877555847,-0.5001679062843323,0.999639093875885,0.49015095829963684,0.2562170922756195,-0.5010471343994141,0.9996653199195862,0.481045126914978,0.25604867935180664,-0.5016191601753235,0.9997591376304626,0.5681247711181641,0.26392146944999695,-0.21847032010555267,0.9995480179786682,0.47092941403388977,0.2613357901573181,-0.21789900958538055,0.9993674159049988,0.5336115956306458,0.28927749395370483,-0.439072847366333,0.9995793700218201,0.4979574680328369,0.2894609272480011,-0.44391489028930664,0.9995836615562439,0.6520242094993591,0.3508242070674896,-0.06857988983392715,0.9999442100524902,0.3846783936023712,0.3561239242553711,-0.06710942834615707,0.9999010562896729,0.6977636814117432,0.4687064290046692,-0.016005566343665123,0.8906782269477844,0.34425216913223267,0.47376549243927,-0.11887121945619583,0.8664144277572632,0.6807308197021484,0.5702504515647888,-0.2370435893535614,0.8770191669464111,0.345473051071167,0.5769471526145935,-0.42349982261657715,0.8839735388755798,0.6836802959442139,0.6053403615951538,-0.30089932680130005,0.8679330945014954,0.34053629636764526,0.6097847819328308,-0.5180819034576416,0.8700529336929321,0.6617305278778076,0.6036510467529297,-0.3736337423324585,0.8670893907546997,0.35674798488616943,0.6084228754043579,-0.5764422416687012,0.8650469779968262,0.6523136496543884,0.593120813369751,-0.26632311940193176,0.8515222668647766,0.3668057918548584,0.5977420210838318,-0.4553516209125519,0.8523334860801697,0.6047466993331909,0.5790987610816956,-0.0007676021778024733,0.9999324083328247,0.4583534598350525,0.5832397937774658,6.811625644331798e-05,0.9999336004257202,0.614147961139679,0.7457726001739502,-0.06695623695850372,0.9073253870010376,0.46223196387290955,0.747454047203064,-0.1263309270143509,0.9031556248664856,0.6214280128479004,0.884548544883728,0.3889746069908142,0.8698801398277283,0.461673378944397,0.8850955963134766,0.2724185287952423,0.8777272701263428,0.6142269372940063,0.8909579515457153,0.4185483157634735,0.576348602771759,0.4739419221878052,0.8950625658035278,0.3017737567424774,0.6592656373977661,0.6143584847450256,0.9556880593299866,0.11701314151287079,0.8236475586891174,0.44022950530052185,0.9496398568153381,0.010694876313209534,0.8328514099121094
0.5134177207946777,0.2737244963645935,-0.49963271617889404,0.999761164188385,0.5294336676597595,0.2578190863132477,-0.4489786922931671,0.9994263052940369,0.542542040348053,0.2583814263343811,-0.44968169927597046,0.999321460723877,0.5523459315299988,0.2588401734828949,-0.4495893120765686,0.9994943737983704,0.49896126985549927,0.2570009231567383,-0.44830232858657837,0.9996502995491028,0.49017414450645447,0.25679177045822144,-0.4491689205169678,0.9996799230575562,0.4811062216758728,0.2565353810787201,-0.449706494808197,0.9997670650482178,0.5681584477424622,0.264369398355484,-0.17590859532356262,0.9995642304420471,0.4710976481437683,0.26169779896736145,-0.1772502362728119,0.9993903636932373,0.5337645411491394,0.28994348645210266,-0.3897917866706848,0.9996068477630615,0.49808961153030396,0.29013773798942566,-0.393886923789978,0.9996126294136047,0.6521425247192383,0.35117271542549133,-0.05134265124797821,0.9999476671218872,0.38486602902412415,0.35605481266975403,-0.021996010094881058,0.9999074339866638,0.699860692024231,0.4672662019729614,0.003150411183014512,0.9001591205596924,0.3436304032802582,0.47140005230903625,-0.0503750815987587,0.8776918649673462,0.6784377098083496,0.5658265948295593,-0.25484228134155273,0.8881277441978455,0.3457103371620178,0.5720994472503662,-0.38904115557670593,0.8948193192481995,0.6809447407722473,0.600051999092102,-0.3301449716091156,0.8793832659721375,0.3411986231803894,0.604205846786499,-0.47981250286102295,0.8818001747131348,0.6593438982963562,0.597653329372406,-0.39919278025627136,0.8788045644760132,0.3562147319316864,0.6024465560913086,-0.5368879437446594,0.8773989677429199,0.650066614151001,0.586868941783905,-0.28407663106918335,0.8641262650489807,0.36645472049713135,0.5917987823486328,-0.41960588097572327,0.8655673265457153,0.605144202709198,0.578605055809021,-0.0016506619285792112,0.9999338388442993,0.4584681987762451,0.5824750661849976,0.000984687590971589,0.9999348521232605,0.6110708713531494,0.745205283164978,-0.07851214706897736,0.9145109057426453,0.46192875504493713,0.7463666796684265,-0.12658584117889404,0.9105461239814758,0.6213191747665405,0.8850280046463013,0.3482966721057892,0.8798434138298035,0.46261054277420044,0.8849507570266724,0.2517963647842407,0.8874170780181885,0.6136743426322937,0.8922389149665833,0.3730688691139221,0.5919705033302307,0.4744482636451721,0.8947440385818481,0.27790164947509766,0.6727513074874878,0.6170669198036194,0.9556376934051514,0.06590936332941055,0.8367664813995361,0.44151222705841064,0.9496432542800903,-0.01690560393035412,0.8454543352127075
0.5136970281600952,0.27312126755714417,-0.5028857588768005,0.999773383140564,0.5303282737731934,0.2577177584171295,-0.4517233371734619,0.9994463920593262,0.543454110622406,0.25831761956214905,-0.4524171054363251,0.9993494153022766,0.553179144859314,0.25877678394317627,-0.45231983065605164,0.999509871006012,0.4993441104888916,0.25672629475593567,-0.451378732919693,0.9996618628501892,0.49031582474708557,0.2565196752548218,-0.4522380828857422,0.999694287776947,0.4811594784259796,0.25630176067352295,-0.4527512192726135,0.9997749328613281,0.5688145756721497,0.264556348323822,-0.16922076046466827,0.9995813369750977,0.47120410203933716,0.26157906651496887,-0.1681472510099411,0.9994130730628967,0.5346179008483887,0.2894268035888672,-0.3903527557849884,0.9996336102485657,0.4982784688472748,0.2895323932170868,-0.39479121565818787,0.9996401071548462,0.6520163416862488,0.35108181834220886,-0.03837018087506294,0.999950647354126,0.38509833812713623,0.3558513820171356,-0.020523667335510254,0.9999131560325623,0.7033952474594116,0.46608883142471313,-0.0005286607192829251,0.9084675908088684,0.34041205048561096,0.47087162733078003,-0.04612801969051361,0.8879620432853699,0.6769148111343384,0.5604413151741028,-0.3271368443965912,0.8979779481887817,0.34611424803733826,0.5654183626174927,-0.39883172512054443,0.9046268463134766,0.6798837184906006,0.5919449329376221,-0.4135514199733734,0.8896001577377319,0.3417212963104248,0.5970072150230408,-0.49915024638175964,0.8925212621688843,0.657188892364502,0.5886974334716797,-0.47762709856033325,0.8892605900764465,0.36006370186805725,0.5904921293258667,-0.5565822720527649,0.8886494636535645,0.6463082432746887,0.5776759386062622,-0.3558197617530823,0.8753267526626587,0.36989322304725647,0.578816831111908,-0.430905282497406,0.8776314854621887,0.6068532466888428,0.5785731077194214,-0.0014229475054889917,0.9999330043792725,0.4590805172920227,0.5825204849243164,0.0007687082979828119,0.9999340176582336,0.6087828278541565,0.7443850040435791,-0.07868262380361557,0.92025226354599,0.4614415466785431,0.7461050748825073,-0.13367189466953278,0.9166036248207092,0.619688093662262,0.8853128552436829,0.3207167088985443,0.88811194896698,0.46176671981811523,0.8848478198051453,0.23494765162467957,0.8950319886207581,0.6108518242835999,0.8935872316360474,0.3414190709590912,0.6035969257354736,0.4732328951358795,0.8949567079544067,0.2599201798439026,0.6789669990539551,0.6187230348587036,0.9553083181381226,0.03619210794568062,0.8477511405944824,0.44084933400154114,0.9488529562950134,-0.034616269171237946,0.8550858497619629
